book_id,book_name,author,genre,price,quantity,publisher,published_year
4280,Book Title 4280,Author 55,Mystery,967.73,101,Publisher 104,1994
4281,Book Title 4281,Author 124,Fantasy,1275.18,185,Publisher 146,2006
4282,Book Title 4282,Author 413,History,299.7,61,Publisher 133,2021
4283,Book Title 4283,Author 500,Business,768.22,127,Publisher 112,2017
4284,Book Title 4284,Author 129,Mystery,218.16,41,Publisher 54,2004
4285,Book Title 4285,Author 120,Mystery,315.48,97,Publisher 145,1999
4286,Book Title 4286,Author 410,History,425.55,64,Publisher 5,2020
4287,Book Title 4287,Author 135,Romance,335.31,146,Publisher 167,1993
4288,Book Title 4288,Author 381,Mystery,487.63,140,Publisher 147,2014
4289,Book Title 4289,Author 453,Fantasy,1389.74,129,Publisher 81,2007
4290,Book Title 4290,Author 476,Fiction,157.8,163,Publisher 110,2009
4291,Book Title 4291,Author 341,Mystery,1064.81,155,Publisher 177,2021
4292,Book Title 4292,Author 345,Fantasy,766.68,10,Publisher 22,1991
4293,Book Title 4293,Author 339,Sci-Fi,136.41,197,Publisher 64,2004
4294,Book Title 4294,Author 217,Mystery,904.97,123,Publisher 114,1982
4295,Book Title 4295,Author 410,Fantasy,1172.9,2,Publisher 137,1989
4296,Book Title 4296,Author 7,Sci-Fi,508.93,112,Publisher 129,2000
4297,Book Title 4297,Author 72,History,1336.57,22,Publisher 114,2018
4298,Book Title 4298,Author 454,History,244.68,99,Publisher 146,1986
4299,Book Title 4299,Author 494,Fantasy,920.01,92,Publisher 85,2024
4300,Book Title 4300,Author 7,Romance,960.26,145,Publisher 66,1994
4301,Book Title 4301,Author 7,Business,123.76,149,Publisher 123,2024
4302,Book Title 4302,Author 78,Romance,1011.92,179,Publisher 47,2010
4303,Book Title 4303,Author 370,Fiction,480.73,141,Publisher 134,2002
4304,Book Title 4304,Author 104,Romance,1044.56,192,Publisher 123,1985
4305,Book Title 4305,Author 37,Mystery,1235.36,178,Publisher 29,2016
4306,Book Title 4306,Author 96,Mystery,230.12,145,Publisher 90,2008
4307,Book Title 4307,Author 455,Fiction,467.02,91,Publisher 14,2023
4308,Book Title 4308,Author 112,Romance,1061.69,182,Publisher 190,2008
4309,Book Title 4309,Author 279,History,264.8,40,Publisher 11,1998
4310,Book Title 4310,Author 306,Business,311.05,167,Publisher 5,2015
4311,Book Title 4311,Author 140,Romance,755.55,17,Publisher 105,2016
4312,Book Title 4312,Author 321,History,251.12,191,Publisher 174,2021
4313,Book Title 4313,Author 275,Mystery,1471.96,85,Publisher 194,1996
4314,Book Title 4314,Author 124,Romance,255.26,199,Publisher 152,2022
4315,Book Title 4315,Author 218,History,342.89,110,Publisher 185,1999
4316,Book Title 4316,Author 148,Fantasy,659.15,72,Publisher 74,1999
4317,Book Title 4317,Author 392,Romance,524.97,169,Publisher 37,2009
4318,Book Title 4318,Author 123,Fantasy,1034.48,134,Publisher 38,1990
4319,Book Title 4319,Author 152,Romance,348.62,175,Publisher 45,1987
4320,Book Title 4320,Author 446,Mystery,1382.58,66,Publisher 46,2017
4321,Book Title 4321,Author 187,Business,1090.76,8,Publisher 63,1991
4322,Book Title 4322,Author 471,Fiction,338.48,92,Publisher 52,2018
4323,Book Title 4323,Author 158,Fiction,850.95,142,Publisher 8,2004
4324,Book Title 4324,Author 465,Business,1261.9,115,Publisher 61,1991
4325,Book Title 4325,Author 144,Romance,886.69,40,Publisher 160,2024
4326,Book Title 4326,Author 255,Fantasy,1153.85,95,Publisher 185,2020
4327,Book Title 4327,Author 464,Mystery,487.52,183,Publisher 107,1991
4328,Book Title 4328,Author 265,History,648.62,143,Publisher 159,1990
4329,Book Title 4329,Author 461,Romance,1143.0,175,Publisher 53,2022
4330,Book Title 4330,Author 55,Sci-Fi,649.23,72,Publisher 147,1994
4331,Book Title 4331,Author 65,Fantasy,1337.75,13,Publisher 165,2000
4332,Book Title 4332,Author 269,History,1103.34,123,Publisher 162,2001
4333,Book Title 4333,Author 412,Romance,1308.07,61,Publisher 145,2015
4334,Book Title 4334,Author 491,Fantasy,930.82,130,Publisher 190,1994
4335,Book Title 4335,Author 198,Fantasy,1045.31,147,Publisher 133,2009
4336,Book Title 4336,Author 152,Sci-Fi,1186.04,66,Publisher 149,1991
4337,Book Title 4337,Author 24,Sci-Fi,1343.53,96,Publisher 133,1986
4338,Book Title 4338,Author 267,Romance,423.92,117,Publisher 44,2001
4339,Book Title 4339,Author 77,History,1135.38,187,Publisher 149,1997
4340,Book Title 4340,Author 285,Business,207.25,31,Publisher 173,1980
4341,Book Title 4341,Author 431,Mystery,185.2,87,Publisher 148,2019
4342,Book Title 4342,Author 142,History,1438.12,183,Publisher 181,1988
4343,Book Title 4343,Author 10,Fiction,234.52,147,Publisher 28,2017
4344,Book Title 4344,Author 261,Sci-Fi,1093.8,149,Publisher 58,1999
4345,Book Title 4345,Author 256,Fiction,795.97,67,Publisher 62,2017
4346,Book Title 4346,Author 458,Fantasy,1013.87,24,Publisher 67,2005
4347,Book Title 4347,Author 242,Fiction,264.05,112,Publisher 98,2002
4348,Book Title 4348,Author 361,Mystery,838.38,157,Publisher 79,1989
4349,Book Title 4349,Author 456,Sci-Fi,362.76,18,Publisher 15,1990
4350,Book Title 4350,Author 354,Fantasy,463.67,16,Publisher 1,2007
4351,Book Title 4351,Author 16,Fantasy,488.64,158,Publisher 50,2007
4352,Book Title 4352,Author 45,Sci-Fi,1013.4,125,Publisher 160,2018
4353,Book Title 4353,Author 139,Fantasy,1057.9,80,Publisher 101,2011
4354,Book Title 4354,Author 270,History,315.05,187,Publisher 72,2001
4355,Book Title 4355,Author 141,Business,238.19,172,Publisher 38,2023
4356,Book Title 4356,Author 237,Fantasy,166.78,172,Publisher 112,2017
4357,Book Title 4357,Author 392,History,1176.53,96,Publisher 69,2012
4358,Book Title 4358,Author 112,Fiction,815.7,195,Publisher 124,2013
4359,Book Title 4359,Author 268,Business,855.85,117,Publisher 136,2005
4360,Book Title 4360,Author 453,Fantasy,1059.87,190,Publisher 66,1993
4361,Book Title 4361,Author 312,Mystery,1159.24,165,Publisher 179,2015
4362,Book Title 4362,Author 458,Business,363.3,180,Publisher 167,1996
4363,Book Title 4363,Author 85,Romance,707.99,38,Publisher 63,2020
4364,Book Title 4364,Author 79,Business,788.85,57,Publisher 166,1988
4365,Book Title 4365,Author 126,History,974.4,188,Publisher 32,2016
4366,Book Title 4366,Author 233,Romance,660.5,184,Publisher 114,2009
4367,Book Title 4367,Author 34,Sci-Fi,1300.84,197,Publisher 92,2018
4368,Book Title 4368,Author 84,Business,806.17,116,Publisher 64,1986
4369,Book Title 4369,Author 413,Sci-Fi,650.77,181,Publisher 14,1987
4370,Book Title 4370,Author 415,Business,1285.73,165,Publisher 5,2020
4371,Book Title 4371,Author 291,History,656.89,80,Publisher 48,1986
4372,Book Title 4372,Author 78,Business,464.71,100,Publisher 105,2005
4373,Book Title 4373,Author 200,Sci-Fi,1286.47,54,Publisher 140,1996
4374,Book Title 4374,Author 458,Romance,398.74,38,Publisher 51,2024
4375,Book Title 4375,Author 196,Fantasy,497.21,14,Publisher 104,2022
4376,Book Title 4376,Author 115,Sci-Fi,1456.37,111,Publisher 186,2016
4377,Book Title 4377,Author 286,Fantasy,629.67,54,Publisher 111,1986
4378,Book Title 4378,Author 441,Business,1300.05,119,Publisher 168,1998
4379,Book Title 4379,Author 370,Romance,1463.62,192,Publisher 59,2004
4380,Book Title 4380,Author 334,History,242.28,166,Publisher 1,1997
4381,Book Title 4381,Author 95,History,978.48,102,Publisher 167,1984
4382,Book Title 4382,Author 71,History,650.23,182,Publisher 173,1987
4383,Book Title 4383,Author 459,History,1338.93,196,Publisher 22,1994
4384,Book Title 4384,Author 22,History,1158.17,31,Publisher 59,1996
4385,Book Title 4385,Author 111,Business,382.57,49,Publisher 26,1996
4386,Book Title 4386,Author 482,Sci-Fi,842.09,31,Publisher 35,1983
4387,Book Title 4387,Author 130,Romance,1090.02,140,Publisher 178,2021
4388,Book Title 4388,Author 215,Fantasy,548.49,73,Publisher 39,2022
4389,Book Title 4389,Author 159,Fantasy,1371.84,82,Publisher 93,1990
4390,Book Title 4390,Author 291,History,127.63,63,Publisher 167,1991
4391,Book Title 4391,Author 170,Mystery,1172.8,31,Publisher 58,2016
4392,Book Title 4392,Author 489,Fiction,918.8,139,Publisher 62,2001
4393,Book Title 4393,Author 302,Fiction,253.96,173,Publisher 132,2024
4394,Book Title 4394,Author 205,Mystery,347.98,145,Publisher 32,2005
4395,Book Title 4395,Author 453,Fiction,1031.98,171,Publisher 133,2015
4396,Book Title 4396,Author 126,Sci-Fi,830.19,53,Publisher 158,2022
4397,Book Title 4397,Author 126,Sci-Fi,1063.64,81,Publisher 39,2000
4398,Book Title 4398,Author 73,Fiction,1195.38,60,Publisher 69,1988
4399,Book Title 4399,Author 388,Fiction,118.69,62,Publisher 60,1991
4400,Book Title 4400,Author 360,Business,935.99,44,Publisher 168,2018
4401,Book Title 4401,Author 453,History,302.96,66,Publisher 190,1988
4402,Book Title 4402,Author 290,Fiction,472.08,106,Publisher 197,2002
4403,Book Title 4403,Author 485,Fiction,1212.18,192,Publisher 47,2006
4404,Book Title 4404,Author 442,Mystery,566.38,189,Publisher 83,2007
4405,Book Title 4405,Author 470,Romance,331.93,152,Publisher 89,2019
4406,Book Title 4406,Author 407,Sci-Fi,995.86,49,Publisher 9,2006
4407,Book Title 4407,Author 452,Mystery,159.69,102,Publisher 95,1998
4408,Book Title 4408,Author 80,History,440.4,3,Publisher 81,1990
4409,Book Title 4409,Author 177,Romance,150.06,29,Publisher 52,1989
4410,Book Title 4410,Author 467,Romance,1468.12,124,Publisher 169,2006
4411,Book Title 4411,Author 474,Fantasy,732.64,61,Publisher 73,1997
4412,Book Title 4412,Author 170,Romance,421.11,10,Publisher 65,1981
4413,Book Title 4413,Author 425,Sci-Fi,1449.44,152,Publisher 169,2007
4414,Book Title 4414,Author 189,Romance,982.65,57,Publisher 41,2002
4415,Book Title 4415,Author 198,Fantasy,1148.07,79,Publisher 43,1992
4416,Book Title 4416,Author 248,Mystery,1346.8,73,Publisher 162,2017
4417,Book Title 4417,Author 357,Business,284.35,45,Publisher 74,2020
4418,Book Title 4418,Author 283,Mystery,1135.16,161,Publisher 75,2002
4419,Book Title 4419,Author 247,Fantasy,1394.26,139,Publisher 151,1991
4420,Book Title 4420,Author 153,Romance,605.47,156,Publisher 168,1996
4421,Book Title 4421,Author 77,History,707.3,69,Publisher 74,2001
4422,Book Title 4422,Author 314,History,575.1,193,Publisher 183,2008
4423,Book Title 4423,Author 124,Business,856.52,11,Publisher 162,2000
4424,Book Title 4424,Author 235,Mystery,517.43,26,Publisher 72,2014
4425,Book Title 4425,Author 139,Sci-Fi,1271.94,138,Publisher 153,1994
4426,Book Title 4426,Author 123,Sci-Fi,997.87,150,Publisher 155,1990
4427,Book Title 4427,Author 256,Fantasy,165.28,93,Publisher 121,2001
4428,Book Title 4428,Author 319,Business,426.51,158,Publisher 191,2023
4429,Book Title 4429,Author 90,Sci-Fi,233.54,69,Publisher 44,2007
4430,Book Title 4430,Author 310,History,1029.59,67,Publisher 45,1988
4431,Book Title 4431,Author 334,Sci-Fi,1169.87,100,Publisher 194,1999
4432,Book Title 4432,Author 382,Mystery,369.12,156,Publisher 113,1988
4433,Book Title 4433,Author 51,History,191.13,118,Publisher 1,2011
4434,Book Title 4434,Author 13,History,192.33,145,Publisher 71,2003
4435,Book Title 4435,Author 271,Mystery,770.02,114,Publisher 105,2009
4436,Book Title 4436,Author 88,Fantasy,1208.54,119,Publisher 128,2000
4437,Book Title 4437,Author 145,Romance,128.94,121,Publisher 47,2005
4438,Book Title 4438,Author 441,Fantasy,609.99,151,Publisher 198,2016
4439,Book Title 4439,Author 332,Fantasy,843.93,66,Publisher 18,1998
4440,Book Title 4440,Author 498,Romance,895.46,112,Publisher 107,2000
4441,Book Title 4441,Author 19,History,746.23,54,Publisher 56,2020
4442,Book Title 4442,Author 7,Romance,1161.31,16,Publisher 160,2013
4443,Book Title 4443,Author 197,Fiction,472.37,86,Publisher 26,2018
4444,Book Title 4444,Author 496,Business,942.45,85,Publisher 86,1994
4445,Book Title 4445,Author 83,Romance,1048.93,196,Publisher 29,2020
4446,Book Title 4446,Author 152,Sci-Fi,1490.81,105,Publisher 156,1997
4447,Book Title 4447,Author 361,Business,1378.77,41,Publisher 72,1995
4448,Book Title 4448,Author 71,Sci-Fi,339.33,113,Publisher 96,2002
4449,Book Title 4449,Author 66,Fantasy,984.04,104,Publisher 49,2014
4450,Book Title 4450,Author 271,Fiction,210.42,47,Publisher 174,1983
4451,Book Title 4451,Author 94,History,1193.43,163,Publisher 87,2016
4452,Book Title 4452,Author 10,Business,258.39,131,Publisher 110,2009
4453,Book Title 4453,Author 370,Fantasy,366.22,93,Publisher 129,2002
4454,Book Title 4454,Author 6,Fiction,1013.09,193,Publisher 113,1995
4455,Book Title 4455,Author 28,History,162.99,102,Publisher 181,2020
4456,Book Title 4456,Author 491,History,1319.16,167,Publisher 151,2021
4457,Book Title 4457,Author 428,Fantasy,154.18,173,Publisher 42,1993
4458,Book Title 4458,Author 270,Mystery,567.34,94,Publisher 70,1992
4459,Book Title 4459,Author 374,Mystery,229.14,28,Publisher 190,2023
4460,Book Title 4460,Author 500,Business,830.35,58,Publisher 94,2004
4461,Book Title 4461,Author 412,Business,920.02,0,Publisher 37,2005
4462,Book Title 4462,Author 455,History,812.18,23,Publisher 30,1984
4463,Book Title 4463,Author 444,Business,720.65,105,Publisher 168,1988
4464,Book Title 4464,Author 460,Romance,125.18,137,Publisher 181,2000
4465,Book Title 4465,Author 197,Sci-Fi,583.5,115,Publisher 63,1982
4466,Book Title 4466,Author 261,Fantasy,623.29,12,Publisher 66,1980
4467,Book Title 4467,Author 449,Fiction,1209.76,114,Publisher 159,2002
4468,Book Title 4468,Author 214,Romance,1249.05,138,Publisher 106,1988
4469,Book Title 4469,Author 390,Business,1192.5,127,Publisher 177,2016
4470,Book Title 4470,Author 462,Mystery,984.06,3,Publisher 19,2022
4471,Book Title 4471,Author 393,Romance,1058.67,79,Publisher 83,2001
4472,Book Title 4472,Author 22,Sci-Fi,828.98,146,Publisher 194,2019
4473,Book Title 4473,Author 289,Fiction,1070.23,180,Publisher 137,2017
4474,Book Title 4474,Author 119,Sci-Fi,551.77,171,Publisher 11,2020
4475,Book Title 4475,Author 112,Fantasy,523.19,171,Publisher 105,2021
4476,Book Title 4476,Author 205,Romance,1169.38,53,Publisher 72,1982
4477,Book Title 4477,Author 196,Romance,1319.29,64,Publisher 161,2008
4478,Book Title 4478,Author 418,History,730.82,52,Publisher 25,1998
4479,Book Title 4479,Author 8,Romance,520.43,130,Publisher 23,2023
4480,Book Title 4480,Author 55,Business,426.84,32,Publisher 14,2020
4481,Book Title 4481,Author 214,Business,381.97,21,Publisher 116,1992
4482,Book Title 4482,Author 265,Sci-Fi,809.5,87,Publisher 9,1981
4483,Book Title 4483,Author 149,Romance,1341.69,19,Publisher 153,2011
4484,Book Title 4484,Author 481,Mystery,1189.19,1,Publisher 5,1992
4485,Book Title 4485,Author 344,Fantasy,908.95,120,Publisher 121,1997
4486,Book Title 4486,Author 397,Sci-Fi,826.34,105,Publisher 175,1981
4487,Book Title 4487,Author 155,Fantasy,190.81,27,Publisher 83,1995
4488,Book Title 4488,Author 353,Romance,193.8,189,Publisher 124,1988
4489,Book Title 4489,Author 456,Business,1337.49,111,Publisher 125,2006
4490,Book Title 4490,Author 463,Business,1478.94,109,Publisher 157,2008
4491,Book Title 4491,Author 290,Mystery,980.14,54,Publisher 157,1998
4492,Book Title 4492,Author 328,History,1314.54,35,Publisher 102,1983
4493,Book Title 4493,Author 420,History,524.09,117,Publisher 190,1987
4494,Book Title 4494,Author 499,Business,787.72,86,Publisher 93,2008
4495,Book Title 4495,Author 456,Fiction,923.62,189,Publisher 130,2023
4496,Book Title 4496,Author 75,Fantasy,1017.41,39,Publisher 20,1992
4497,Book Title 4497,Author 14,Mystery,259.2,154,Publisher 1,2011
4498,Book Title 4498,Author 231,Fantasy,1003.88,104,Publisher 134,1991
4499,Book Title 4499,Author 282,Mystery,711.49,111,Publisher 181,2024
4500,Book Title 4500,Author 49,Mystery,998.57,136,Publisher 23,2018
4501,Book Title 4501,Author 19,Sci-Fi,1436.75,115,Publisher 115,2022
4502,Book Title 4502,Author 330,Mystery,407.82,119,Publisher 72,2005
4503,Book Title 4503,Author 235,History,575.34,95,Publisher 57,2009
4504,Book Title 4504,Author 406,Business,600.16,16,Publisher 6,2023
4505,Book Title 4505,Author 364,Fiction,262.72,32,Publisher 150,2021
4506,Book Title 4506,Author 213,Fantasy,378.94,8,Publisher 62,2024
4507,Book Title 4507,Author 485,Sci-Fi,1326.58,56,Publisher 127,1985
4508,Book Title 4508,Author 272,Romance,1491.53,13,Publisher 182,2013
4509,Book Title 4509,Author 304,Romance,1414.07,141,Publisher 90,1998
4510,Book Title 4510,Author 164,Fantasy,490.6,69,Publisher 141,2020
4511,Book Title 4511,Author 136,Romance,1066.21,163,Publisher 110,1988
4512,Book Title 4512,Author 346,Fiction,958.04,128,Publisher 153,2018
4513,Book Title 4513,Author 192,Business,176.6,53,Publisher 101,2002
4514,Book Title 4514,Author 384,Business,463.88,154,Publisher 43,1990
4515,Book Title 4515,Author 314,Fantasy,252.99,150,Publisher 169,2004
4516,Book Title 4516,Author 285,Sci-Fi,976.22,160,Publisher 162,2022
4517,Book Title 4517,Author 243,Romance,390.42,197,Publisher 40,1982
4518,Book Title 4518,Author 153,Fantasy,662.43,77,Publisher 153,2012
4519,Book Title 4519,Author 164,History,904.7,4,Publisher 125,2011
4520,Book Title 4520,Author 361,Business,123.26,60,Publisher 57,2008
4521,Book Title 4521,Author 59,Fiction,713.49,182,Publisher 175,1983
4522,Book Title 4522,Author 449,Sci-Fi,908.79,191,Publisher 19,2010
4523,Book Title 4523,Author 352,Romance,404.27,147,Publisher 11,1996
4524,Book Title 4524,Author 63,Sci-Fi,435.57,119,Publisher 121,1999
4525,Book Title 4525,Author 410,Sci-Fi,1269.2,166,Publisher 76,2013
4526,Book Title 4526,Author 144,Fantasy,881.3,111,Publisher 166,1998
4527,Book Title 4527,Author 139,Mystery,476.03,100,Publisher 11,2007
4528,Book Title 4528,Author 40,Mystery,911.07,47,Publisher 36,1983
4529,Book Title 4529,Author 230,Fiction,168.98,26,Publisher 132,2020
4530,Book Title 4530,Author 110,History,181.35,29,Publisher 135,2015
4531,Book Title 4531,Author 201,Fiction,364.05,77,Publisher 179,2006
4532,Book Title 4532,Author 186,Mystery,317.39,78,Publisher 181,1983
4533,Book Title 4533,Author 181,Mystery,1229.38,153,Publisher 173,2003
4534,Book Title 4534,Author 429,Fantasy,1342.19,175,Publisher 107,2005
4535,Book Title 4535,Author 99,Sci-Fi,641.01,97,Publisher 59,1998
4536,Book Title 4536,Author 81,Mystery,208.77,86,Publisher 132,1985
4537,Book Title 4537,Author 196,Sci-Fi,721.09,194,Publisher 187,1982
4538,Book Title 4538,Author 478,Fantasy,684.04,140,Publisher 144,1986
4539,Book Title 4539,Author 138,Sci-Fi,1133.38,97,Publisher 182,2012
4540,Book Title 4540,Author 453,Romance,386.63,151,Publisher 160,2003
4541,Book Title 4541,Author 131,History,324.99,25,Publisher 14,1987
4542,Book Title 4542,Author 275,Romance,478.43,61,Publisher 180,2020
4543,Book Title 4543,Author 125,Romance,1495.53,18,Publisher 107,2004
4544,Book Title 4544,Author 346,Fiction,925.72,184,Publisher 37,2011
4545,Book Title 4545,Author 381,Fantasy,1447.05,96,Publisher 20,2014
4546,Book Title 4546,Author 433,Fiction,1030.47,148,Publisher 55,1999
4547,Book Title 4547,Author 43,Mystery,1472.47,160,Publisher 64,1984
4548,Book Title 4548,Author 499,Fantasy,1056.49,10,Publisher 26,1992
4549,Book Title 4549,Author 218,Fiction,740.59,1,Publisher 11,2007
4550,Book Title 4550,Author 75,Romance,1080.8,117,Publisher 143,2009
4551,Book Title 4551,Author 69,Mystery,639.08,1,Publisher 149,1994
4552,Book Title 4552,Author 299,Fantasy,933.15,17,Publisher 140,2007
4553,Book Title 4553,Author 263,Fantasy,385.32,198,Publisher 115,1993
4554,Book Title 4554,Author 418,Business,1492.77,151,Publisher 89,1980
4555,Book Title 4555,Author 376,Fiction,1118.4,125,Publisher 194,1982
4556,Book Title 4556,Author 202,Fiction,1400.96,167,Publisher 15,2020
4557,Book Title 4557,Author 138,Mystery,1448.92,68,Publisher 17,1983
4558,Book Title 4558,Author 100,Business,807.19,27,Publisher 159,1982
4559,Book Title 4559,Author 359,Romance,1099.61,109,Publisher 49,1986
4560,Book Title 4560,Author 375,Fiction,193.76,85,Publisher 150,2019
4561,Book Title 4561,Author 9,Fiction,339.72,74,Publisher 64,1984
4562,Book Title 4562,Author 460,Fantasy,310.35,48,Publisher 89,2006
4563,Book Title 4563,Author 272,Sci-Fi,986.68,21,Publisher 54,1998
4564,Book Title 4564,Author 87,History,1098.38,72,Publisher 87,2017
4565,Book Title 4565,Author 379,Fantasy,1051.18,133,Publisher 23,2001
4566,Book Title 4566,Author 409,Fiction,467.24,95,Publisher 117,1988
4567,Book Title 4567,Author 238,Fantasy,1080.41,133,Publisher 175,1993
4568,Book Title 4568,Author 311,Fiction,195.31,64,Publisher 50,1980
4569,Book Title 4569,Author 343,Sci-Fi,475.68,50,Publisher 25,1995
4570,Book Title 4570,Author 53,Fiction,704.84,6,Publisher 188,2005
4571,Book Title 4571,Author 314,Mystery,244.7,138,Publisher 159,1992
4572,Book Title 4572,Author 93,Sci-Fi,918.65,103,Publisher 161,1993
4573,Book Title 4573,Author 257,Romance,1147.71,62,Publisher 36,2018
4574,Book Title 4574,Author 146,Sci-Fi,1488.38,151,Publisher 140,2019
4575,Book Title 4575,Author 22,Mystery,499.16,27,Publisher 192,1994
4576,Book Title 4576,Author 19,Mystery,448.19,118,Publisher 38,1985
4577,Book Title 4577,Author 88,History,541.44,118,Publisher 102,2010
4578,Book Title 4578,Author 384,Romance,397.12,188,Publisher 96,1996
4579,Book Title 4579,Author 243,Romance,1441.24,46,Publisher 32,2009
4580,Book Title 4580,Author 243,Fiction,1213.8,98,Publisher 138,2008
4581,Book Title 4581,Author 173,Romance,830.27,95,Publisher 154,2014
4582,Book Title 4582,Author 234,Fiction,386.51,53,Publisher 145,2006
4583,Book Title 4583,Author 145,History,1051.37,129,Publisher 7,1986
4584,Book Title 4584,Author 185,Fiction,1209.2,22,Publisher 6,1987
4585,Book Title 4585,Author 286,Romance,1297.11,112,Publisher 115,2007
4586,Book Title 4586,Author 409,Fantasy,448.41,3,Publisher 99,2018
4587,Book Title 4587,Author 168,History,1312.83,68,Publisher 190,2023
4588,Book Title 4588,Author 369,Mystery,1130.01,46,Publisher 14,2016
4589,Book Title 4589,Author 72,History,743.51,28,Publisher 119,1997
4590,Book Title 4590,Author 67,Romance,1480.15,122,Publisher 128,1999
4591,Book Title 4591,Author 283,History,578.9,184,Publisher 36,2013
4592,Book Title 4592,Author 298,Fiction,965.54,64,Publisher 88,2016
4593,Book Title 4593,Author 317,Fiction,270.42,42,Publisher 62,2023
4594,Book Title 4594,Author 5,Fantasy,829.59,186,Publisher 150,2002
4595,Book Title 4595,Author 483,Sci-Fi,326.42,171,Publisher 139,1995
4596,Book Title 4596,Author 59,History,294.71,87,Publisher 29,2000
4597,Book Title 4597,Author 132,History,1125.73,56,Publisher 112,1986
4598,Book Title 4598,Author 360,Mystery,361.18,69,Publisher 194,2012
4599,Book Title 4599,Author 399,Sci-Fi,1311.2,16,Publisher 123,2023
4600,Book Title 4600,Author 124,History,1185.26,90,Publisher 78,1992
4601,Book Title 4601,Author 354,Mystery,747.26,129,Publisher 198,2010
4602,Book Title 4602,Author 247,Business,1210.64,63,Publisher 22,1993
4603,Book Title 4603,Author 224,Romance,1117.46,102,Publisher 42,2000
4604,Book Title 4604,Author 252,Romance,1142.83,149,Publisher 93,1985
4605,Book Title 4605,Author 330,Fiction,480.18,132,Publisher 152,1988
4606,Book Title 4606,Author 403,Business,1191.5,2,Publisher 127,1987
4607,Book Title 4607,Author 259,Romance,110.51,132,Publisher 35,2017
4608,Book Title 4608,Author 65,Mystery,606.19,73,Publisher 157,1992
4609,Book Title 4609,Author 50,Fantasy,1233.71,137,Publisher 71,2002
4610,Book Title 4610,Author 202,Mystery,975.61,43,Publisher 87,2012
4611,Book Title 4611,Author 268,Mystery,740.87,130,Publisher 30,2017
4612,Book Title 4612,Author 250,Fiction,805.11,126,Publisher 77,1999
4613,Book Title 4613,Author 172,Mystery,985.52,29,Publisher 103,2000
4614,Book Title 4614,Author 352,Mystery,590.41,89,Publisher 163,1997
4615,Book Title 4615,Author 297,Romance,1079.04,108,Publisher 190,2012
4616,Book Title 4616,Author 81,History,1283.54,106,Publisher 124,1986
4617,Book Title 4617,Author 304,Mystery,278.99,56,Publisher 91,1980
4618,Book Title 4618,Author 350,Mystery,1155.58,154,Publisher 150,1984
4619,Book Title 4619,Author 266,Fantasy,126.27,36,Publisher 124,1998
4620,Book Title 4620,Author 269,Romance,192.16,28,Publisher 47,1992
4621,Book Title 4621,Author 272,Romance,1391.5,156,Publisher 86,1999
4622,Book Title 4622,Author 493,Sci-Fi,1138.83,93,Publisher 87,2005
4623,Book Title 4623,Author 487,Mystery,625.9,112,Publisher 143,2001
4624,Book Title 4624,Author 223,Fantasy,1418.95,142,Publisher 141,2011
4625,Book Title 4625,Author 238,Fiction,933.35,89,Publisher 100,1981
4626,Book Title 4626,Author 379,Fantasy,482.63,155,Publisher 81,2012
4627,Book Title 4627,Author 340,Fiction,698.28,76,Publisher 146,2020
4628,Book Title 4628,Author 412,Fantasy,796.62,79,Publisher 110,2006
4629,Book Title 4629,Author 14,Romance,752.64,120,Publisher 24,2011
4630,Book Title 4630,Author 73,Mystery,1487.45,200,Publisher 143,1985
4631,Book Title 4631,Author 281,History,1432.21,160,Publisher 43,2023
4632,Book Title 4632,Author 348,Mystery,1040.37,72,Publisher 74,2020
4633,Book Title 4633,Author 69,Romance,262.56,108,Publisher 198,1992
4634,Book Title 4634,Author 225,History,1099.39,87,Publisher 189,2020
4635,Book Title 4635,Author 136,Mystery,744.93,122,Publisher 5,2012
4636,Book Title 4636,Author 139,Sci-Fi,681.69,176,Publisher 64,2005
4637,Book Title 4637,Author 353,Business,1416.81,42,Publisher 121,1981
4638,Book Title 4638,Author 315,Fiction,1458.37,148,Publisher 57,1998
4639,Book Title 4639,Author 249,Business,527.67,5,Publisher 28,2009
4640,Book Title 4640,Author 209,Mystery,677.02,43,Publisher 161,2012
4641,Book Title 4641,Author 430,Business,819.36,114,Publisher 160,1998
4642,Book Title 4642,Author 36,Sci-Fi,1244.36,141,Publisher 45,1989
4643,Book Title 4643,Author 203,Fiction,1019.55,64,Publisher 134,2010
4644,Book Title 4644,Author 193,Romance,928.72,47,Publisher 29,2021
4645,Book Title 4645,Author 162,Fantasy,625.42,68,Publisher 198,2015
4646,Book Title 4646,Author 309,Mystery,815.07,179,Publisher 194,1989
4647,Book Title 4647,Author 433,History,1163.54,100,Publisher 24,1996
4648,Book Title 4648,Author 184,Fantasy,1439.69,132,Publisher 49,1988
4649,Book Title 4649,Author 467,Sci-Fi,1454.81,117,Publisher 13,1984
4650,Book Title 4650,Author 244,Fantasy,1410.38,132,Publisher 78,2000
4651,Book Title 4651,Author 476,Fantasy,435.91,139,Publisher 161,2011
4652,Book Title 4652,Author 499,Fiction,1162.08,143,Publisher 108,1992
4653,Book Title 4653,Author 331,Mystery,893.67,12,Publisher 105,1983
4654,Book Title 4654,Author 204,History,1025.84,78,Publisher 123,1994
4655,Book Title 4655,Author 463,Business,1427.47,74,Publisher 168,2003
