order_id,customer_id,book_id,quantity,price,order_date,status
18770,1156,2244,2,2389.46,2069-05-22,Canceled
18771,4901,3517,2,3387.73,2069-05-23,Delivered
18772,1577,843,4,3546.91,2069-05-24,Pending
18773,4822,4094,1,1655.9,2069-05-25,Delivered
18774,4556,2014,1,2373.21,2069-05-26,Canceled
18775,2020,2313,1,3068.09,2069-05-27,Delivered
18776,895,2836,4,2148.83,2069-05-28,Pending
18777,7486,2407,1,1951.51,2069-05-29,Pending
18778,5172,3469,2,2023.08,2069-05-30,Pending
18779,636,3564,1,3262.8,2069-05-31,Pending
18780,3221,1393,4,1694.78,2069-06-01,Delivered
18781,4943,4608,2,363.9,2069-06-02,Canceled
18782,770,796,4,977.35,2069-06-03,Delivered
18783,5684,2093,3,4438.85,2069-06-04,Canceled
18784,3965,2459,4,1481.65,2069-06-05,Canceled
18785,4601,216,3,1895.86,2069-06-06,Delivered
18786,6560,708,1,495.68,2069-06-07,Pending
18787,5936,2113,3,851.34,2069-06-08,Canceled
18788,3986,2689,5,2900.94,2069-06-09,Canceled
18789,3377,1580,4,3174.65,2069-06-10,Canceled
18790,6031,2864,2,3889.42,2069-06-11,Canceled
18791,3925,2229,1,2782.6,2069-06-12,Canceled
18792,7120,2958,3,2054.63,2069-06-13,Delivered
18793,7957,698,5,3965.51,2069-06-14,Pending
18794,1587,888,4,2778.78,2069-06-15,Delivered
18795,3821,2060,4,4369.35,2069-06-16,Pending
18796,4703,2302,1,4272.64,2069-06-17,Delivered
18797,7607,1175,2,2305.85,2069-06-18,Canceled
18798,3838,2419,4,4600.43,2069-06-19,Delivered
18799,7862,1585,4,1600.86,2069-06-20,Pending
18800,60,3815,2,4485.22,2069-06-21,Delivered
18801,2901,2571,1,1483.31,2069-06-22,Delivered
18802,2759,3032,2,4210.75,2069-06-23,Canceled
18803,6473,2125,4,2575.77,2069-06-24,Pending
18804,7175,1738,3,2700.33,2069-06-25,Canceled
18805,6576,1357,2,4954.68,2069-06-26,Pending
18806,4352,2782,3,3957.16,2069-06-27,Delivered
18807,3447,4515,4,804.17,2069-06-28,Delivered
18808,2542,1057,4,3292.86,2069-06-29,Delivered
18809,7712,4656,4,1122.18,2069-06-30,Delivered
18810,3003,762,4,4399.89,2069-07-01,Delivered
18811,6705,4962,1,1909.55,2069-07-02,Canceled
18812,5731,2103,4,2257.31,2069-07-03,Delivered
18813,1098,4894,4,2505.5,2069-07-04,Canceled
18814,6554,861,4,4194.43,2069-07-05,Canceled
18815,416,1286,4,4460.25,2069-07-06,Canceled
18816,956,4006,3,579.29,2069-07-07,Canceled
18817,5051,3299,5,3701.58,2069-07-08,Delivered
18818,2835,1709,5,2415.33,2069-07-09,Pending
18819,2900,1080,1,2564.98,2069-07-10,Delivered
18820,2870,3014,4,2746.74,2069-07-11,Pending
18821,5463,456,2,414.95,2069-07-12,Pending
18822,6761,710,3,4674.14,2069-07-13,Delivered
18823,5475,4242,2,3054.56,2069-07-14,Delivered
18824,7041,297,5,3745.23,2069-07-15,Canceled
18825,3049,1328,3,4586.61,2069-07-16,Pending
18826,6133,1058,4,2098.29,2069-07-17,Delivered
18827,6696,4142,2,1314.35,2069-07-18,Delivered
18828,7517,1724,1,2101.61,2069-07-19,Pending
18829,3630,2887,5,3439.59,2069-07-20,Delivered
18830,5809,2150,5,1808.4,2069-07-21,Canceled
18831,1606,1009,1,1653.15,2069-07-22,Pending
18832,5640,4613,4,4170.12,2069-07-23,Delivered
18833,6024,861,3,2332.51,2069-07-24,Pending
18834,2101,363,4,593.94,2069-07-25,Canceled
18835,2977,2610,1,385.85,2069-07-26,Canceled
18836,4630,1316,5,4391.86,2069-07-27,Delivered
18837,6721,1167,2,1472.19,2069-07-28,Canceled
18838,4146,1619,3,4240.55,2069-07-29,Pending
18839,778,1770,5,865.05,2069-07-30,Delivered
18840,5020,1446,5,4172.1,2069-07-31,Delivered
18841,3700,695,5,1377.62,2069-08-01,Delivered
18842,7245,1360,1,2383.03,2069-08-02,Pending
18843,1148,4042,4,4530.35,2069-08-03,Canceled
18844,6448,3546,4,4585.54,2069-08-04,Delivered
18845,7111,788,1,4082.34,2069-08-05,Canceled
18846,4504,4729,3,560.3,2069-08-06,Pending
18847,524,2599,3,4811.47,2069-08-07,Canceled
18848,4342,3911,3,1224.94,2069-08-08,Canceled
18849,4596,2322,3,2489.21,2069-08-09,Delivered
18850,4708,1339,4,1847.36,2069-08-10,Pending
18851,7538,2647,3,2724.4,2069-08-11,Delivered
18852,6297,3645,2,1561.09,2069-08-12,Delivered
18853,1437,2204,3,4141.92,2069-08-13,Pending
18854,6273,3727,5,1328.02,2069-08-14,Canceled
18855,1333,2523,1,3606.0,2069-08-15,Delivered
18856,5498,3644,3,1413.73,2069-08-16,Delivered
18857,5850,1435,3,320.56,2069-08-17,Canceled
18858,6567,2630,1,1692.21,2069-08-18,Pending
18859,5045,854,4,267.52,2069-08-19,Delivered
18860,4051,404,1,818.09,2069-08-20,Delivered
18861,5241,3406,2,3230.38,2069-08-21,Delivered
18862,2971,773,1,2865.2,2069-08-22,Pending
18863,4851,1065,1,178.25,2069-08-23,Pending
18864,6870,1815,5,2138.32,2069-08-24,Canceled
18865,2844,4531,4,878.81,2069-08-25,Canceled
18866,6216,4665,2,2599.35,2069-08-26,Canceled
18867,5732,1610,3,3850.77,2069-08-27,Pending
18868,2134,2131,2,3873.14,2069-08-28,Canceled
18869,1823,4918,4,1711.08,2069-08-29,Pending
18870,6805,4961,1,1508.72,2069-08-30,Delivered
18871,3391,4982,1,2038.33,2069-08-31,Delivered
18872,7863,2225,5,4137.5,2069-09-01,Pending
18873,4813,4076,2,3664.36,2069-09-02,Canceled
18874,3506,1711,5,1231.6,2069-09-03,Pending
18875,3058,682,3,789.04,2069-09-04,Delivered
18876,4496,3779,2,3595.58,2069-09-05,Canceled
18877,4113,2235,5,2858.8,2069-09-06,Delivered
18878,2996,3965,5,1280.06,2069-09-07,Pending
18879,5318,749,3,2847.14,2069-09-08,Pending
18880,7713,3473,4,4753.27,2069-09-09,Canceled
18881,4478,4755,4,4721.46,2069-09-10,Delivered
18882,1163,229,4,1720.08,2069-09-11,Delivered
18883,641,2225,3,4378.17,2069-09-12,Canceled
18884,4299,2010,2,2887.27,2069-09-13,Delivered
18885,7627,4872,1,3234.72,2069-09-14,Delivered
18886,1830,2174,4,2776.85,2069-09-15,Delivered
18887,4627,4275,1,4315.85,2069-09-16,Canceled
18888,5170,3832,3,3343.58,2069-09-17,Delivered
18889,2556,3307,5,1608.84,2069-09-18,Canceled
18890,7023,4665,5,2601.01,2069-09-19,Canceled
18891,4337,1309,2,4405.51,2069-09-20,Pending
18892,2458,4623,5,2327.82,2069-09-21,Delivered
18893,913,1281,2,2426.89,2069-09-22,Canceled
18894,5424,2691,2,4048.3,2069-09-23,Pending
18895,957,4459,1,2670.12,2069-09-24,Delivered
18896,1625,4105,1,2360.88,2069-09-25,Delivered
18897,6400,1539,3,745.13,2069-09-26,Delivered
18898,4918,4563,4,1915.06,2069-09-27,Canceled
18899,2008,992,2,3646.66,2069-09-28,Canceled
18900,4324,2135,5,1305.17,2069-09-29,Canceled
18901,7061,2205,1,1876.42,2069-09-30,Canceled
18902,6953,624,2,4916.01,2069-10-01,Delivered
18903,3596,590,2,4200.74,2069-10-02,Delivered
18904,3717,4747,1,2973.69,2069-10-03,Delivered
18905,6931,4210,2,4148.73,2069-10-04,Pending
18906,6951,3031,4,870.46,2069-10-05,Pending
18907,6548,2414,4,2734.58,2069-10-06,Pending
18908,465,43,4,3866.94,2069-10-07,Pending
18909,1613,1229,1,2237.08,2069-10-08,Pending
18910,755,3476,1,2177.6,2069-10-09,Pending
18911,695,3007,2,2511.0,2069-10-10,Pending
18912,1428,3176,1,3383.15,2069-10-11,Canceled
18913,6150,406,3,4987.52,2069-10-12,Pending
18914,155,98,1,2193.46,2069-10-13,Delivered
18915,4368,4577,1,3811.55,2069-10-14,Canceled
18916,4201,1712,5,3883.28,2069-10-15,Delivered
18917,7002,3377,2,731.15,2069-10-16,Canceled
18918,3963,4759,3,1614.71,2069-10-17,Canceled
18919,7206,1247,3,4734.02,2069-10-18,Canceled
18920,3293,2109,2,3508.53,2069-10-19,Delivered
18921,6499,4259,1,4132.98,2069-10-20,Delivered
18922,7753,434,2,1100.41,2069-10-21,Delivered
18923,268,3518,4,886.33,2069-10-22,Canceled
18924,5860,1345,4,564.07,2069-10-23,Canceled
18925,6391,4388,5,3727.28,2069-10-24,Pending
18926,4280,3587,4,4290.06,2069-10-25,Delivered
18927,3635,682,4,258.45,2069-10-26,Pending
18928,872,544,2,3814.15,2069-10-27,Canceled
18929,7383,381,1,3683.06,2069-10-28,Pending
18930,4802,1938,3,2262.11,2069-10-29,Delivered
18931,309,1653,1,542.42,2069-10-30,Canceled
18932,853,3481,3,429.32,2069-10-31,Canceled
18933,4884,2589,1,291.49,2069-11-01,Delivered
18934,485,4160,1,1032.55,2069-11-02,Delivered
18935,4794,1170,4,2084.55,2069-11-03,Pending
18936,324,33,4,2249.82,2069-11-04,Canceled
18937,5210,1209,5,3463.94,2069-11-05,Canceled
18938,1945,1952,5,552.63,2069-11-06,Delivered
18939,4762,2096,5,2774.29,2069-11-07,Canceled
18940,3351,3669,1,1679.63,2069-11-08,Canceled
18941,2877,3229,2,3844.05,2069-11-09,Pending
18942,5447,1754,4,4390.11,2069-11-10,Canceled
18943,5598,2998,3,1435.69,2069-11-11,Delivered
18944,4438,4674,5,2339.46,2069-11-12,Pending
18945,1881,3714,3,769.18,2069-11-13,Delivered
18946,6852,3646,3,1714.45,2069-11-14,Pending
18947,3025,4887,1,844.68,2069-11-15,Canceled
18948,4487,385,2,142.49,2069-11-16,Pending
18949,6704,2194,1,2421.96,2069-11-17,Delivered
18950,1438,4302,3,1647.4,2069-11-18,Pending
18951,6828,478,5,167.75,2069-11-19,Pending
18952,2716,1361,5,850.49,2069-11-20,Canceled
18953,7387,4163,2,4777.02,2069-11-21,Delivered
18954,3482,55,5,4994.42,2069-11-22,Canceled
18955,6543,1334,2,3407.88,2069-11-23,Delivered
18956,4023,1532,5,1076.05,2069-11-24,Delivered
18957,4262,4382,4,1248.37,2069-11-25,Pending
18958,3999,3127,2,2914.8,2069-11-26,Canceled
18959,3836,703,1,2088.4,2069-11-27,Delivered
18960,6442,2327,4,2043.99,2069-11-28,Pending
18961,1629,3387,3,2455.13,2069-11-29,Delivered
18962,2042,3366,5,3398.23,2069-11-30,Pending
18963,6817,480,4,3010.91,2069-12-01,Delivered
18964,3830,867,5,3653.41,2069-12-02,Canceled
18965,2535,697,2,1756.06,2069-12-03,Pending
18966,6732,704,3,287.42,2069-12-04,Canceled
18967,714,3754,3,1790.09,2069-12-05,Delivered
18968,2775,2948,2,4763.2,2069-12-06,Pending
18969,5393,3295,2,1402.59,2069-12-07,Delivered
18970,1160,498,3,3288.29,2069-12-08,Canceled
18971,7910,2353,5,3943.07,2069-12-09,Canceled
18972,1441,612,1,867.85,2069-12-10,Canceled
18973,4743,1978,1,1524.59,2069-12-11,Canceled
18974,3036,1529,1,3037.7,2069-12-12,Delivered
18975,4310,3725,4,1313.71,2069-12-13,Delivered
18976,682,4943,2,3832.82,2069-12-14,Canceled
18977,6329,666,1,2144.19,2069-12-15,Canceled
18978,3140,2126,1,2941.23,2069-12-16,Delivered
18979,121,1225,1,1954.92,2069-12-17,Delivered
18980,6322,4388,1,3120.95,2069-12-18,Pending
18981,3333,425,3,2214.2,2069-12-19,Pending
18982,1003,109,5,2447.86,2069-12-20,Delivered
18983,1368,2203,4,4142.96,2069-12-21,Canceled
18984,3486,4902,2,2263.15,2069-12-22,Canceled
18985,5107,857,1,4490.17,2069-12-23,Canceled
18986,1226,4622,5,2654.24,2069-12-24,Canceled
18987,7009,3827,4,2743.31,2069-12-25,Delivered
18988,872,1392,2,1241.12,2069-12-26,Delivered
18989,1537,580,3,3135.4,2069-12-27,Delivered
18990,3016,4317,3,461.18,2069-12-28,Canceled
18991,527,1076,5,4337.97,2069-12-29,Pending
18992,248,4696,1,4756.71,2069-12-30,Pending
18993,704,3605,2,2303.49,2069-12-31,Canceled
18994,3764,3473,4,1588.41,2070-01-01,Canceled
18995,608,3653,3,4741.64,2070-01-02,Pending
18996,5795,2509,3,500.9,2070-01-03,Delivered
18997,3080,4183,5,1292.98,2070-01-04,Canceled
18998,7350,605,4,2236.65,2070-01-05,Canceled
18999,528,2354,1,2726.94,2070-01-06,Delivered
19000,4320,3806,3,961.42,2070-01-07,Pending
19001,4153,4283,3,4202.85,2070-01-08,Delivered
19002,5780,2383,3,2071.33,2070-01-09,Delivered
19003,1928,4223,2,1940.93,2070-01-10,Canceled
19004,3425,3428,3,3437.91,2070-01-11,Pending
19005,350,781,5,1642.81,2070-01-12,Pending
19006,314,1744,1,3407.86,2070-01-13,Delivered
19007,7064,4121,5,1889.37,2070-01-14,Pending
19008,7518,2487,3,2318.13,2070-01-15,Delivered
19009,3865,455,3,1377.7,2070-01-16,Pending
19010,681,2011,5,4339.41,2070-01-17,Delivered
19011,1391,661,1,4976.02,2070-01-18,Delivered
19012,1053,1309,4,172.47,2070-01-19,Pending
19013,3296,4152,3,4054.81,2070-01-20,Pending
19014,5285,4938,2,2150.25,2070-01-21,Pending
19015,1377,4721,5,2178.12,2070-01-22,Pending
19016,2606,2371,2,2419.12,2070-01-23,Delivered
19017,6538,4351,5,3415.4,2070-01-24,Delivered
19018,162,1271,5,3702.54,2070-01-25,Pending
19019,7972,4,5,4894.03,2070-01-26,Delivered
19020,2366,4776,2,2113.07,2070-01-27,Delivered
19021,2325,3511,4,1832.55,2070-01-28,Delivered
19022,6597,3572,5,4699.33,2070-01-29,Delivered
19023,7645,781,4,3731.67,2070-01-30,Pending
19024,2837,2399,1,1578.77,2070-01-31,Pending
19025,7680,3295,4,1836.88,2070-02-01,Delivered
19026,729,2933,1,733.62,2070-02-02,Canceled
19027,3095,4553,1,3956.57,2070-02-03,Pending
19028,5599,1218,2,931.35,2070-02-04,Canceled
19029,1991,504,2,4941.86,2070-02-05,Canceled
19030,82,3780,2,3554.15,2070-02-06,Delivered
19031,652,2653,3,2972.35,2070-02-07,Canceled
19032,6322,3580,4,729.25,2070-02-08,Delivered
19033,6221,872,3,503.28,2070-02-09,Canceled
19034,3119,4229,2,4504.87,2070-02-10,Delivered
19035,6127,3483,5,4516.44,2070-02-11,Delivered
19036,4659,2696,5,2975.92,2070-02-12,Pending
19037,996,3933,1,1513.74,2070-02-13,Pending
19038,5012,3479,4,1762.33,2070-02-14,Delivered
19039,7955,4630,4,1368.43,2070-02-15,Canceled
19040,3462,4026,4,3087.35,2070-02-16,Canceled
19041,2066,788,1,680.53,2070-02-17,Canceled
19042,4370,4517,3,3102.46,2070-02-18,Delivered
19043,6172,2566,5,1327.85,2070-02-19,Pending
19044,755,3098,1,1137.13,2070-02-20,Delivered
19045,3535,208,4,3639.62,2070-02-21,Delivered
19046,7271,3325,4,2897.98,2070-02-22,Pending
19047,7010,4569,1,1468.03,2070-02-23,Delivered
19048,1916,736,1,2074.14,2070-02-24,Canceled
19049,2867,3455,4,4857.55,2070-02-25,Canceled
19050,3702,3794,4,2928.38,2070-02-26,Delivered
19051,3018,3306,3,3308.37,2070-02-27,Canceled
19052,4790,4516,3,2498.57,2070-02-28,Pending
19053,2260,1626,1,4481.68,2070-03-01,Delivered
19054,4329,1042,1,1965.16,2070-03-02,Delivered
19055,8,3553,5,1781.33,2070-03-03,Delivered
19056,7070,4662,1,1209.43,2070-03-04,Canceled
19057,6647,2083,5,1629.57,2070-03-05,Delivered
19058,4887,876,3,1330.64,2070-03-06,Canceled
19059,3905,2183,1,4692.72,2070-03-07,Pending
19060,4591,1636,2,624.7,2070-03-08,Delivered
19061,2,1429,1,2465.9,2070-03-09,Delivered
19062,2087,965,5,106.37,2070-03-10,Pending
19063,6021,2933,2,2908.66,2070-03-11,Canceled
19064,3311,3236,5,2689.66,2070-03-12,Canceled
19065,6328,1125,2,3458.69,2070-03-13,Canceled
19066,6978,3914,2,1876.41,2070-03-14,Canceled
19067,7838,1324,3,2888.13,2070-03-15,Canceled
19068,6382,2264,5,3219.45,2070-03-16,Delivered
19069,3872,2543,4,4889.49,2070-03-17,Delivered
19070,388,2783,3,1326.14,2070-03-18,Canceled
19071,136,2027,5,3664.1,2070-03-19,Canceled
19072,4646,1769,2,4112.47,2070-03-20,Delivered
19073,7016,1175,4,2275.02,2070-03-21,Pending
19074,5763,2640,2,567.63,2070-03-22,Pending
19075,1036,3349,1,4008.05,2070-03-23,Canceled
19076,7821,4887,3,377.64,2070-03-24,Delivered
19077,2914,4618,3,3655.4,2070-03-25,Delivered
19078,4374,2597,4,577.07,2070-03-26,Canceled
19079,3264,2904,2,3855.06,2070-03-27,Canceled
19080,2765,4190,1,294.66,2070-03-28,Canceled
19081,3712,328,2,2098.04,2070-03-29,Delivered
19082,5994,3592,1,4447.97,2070-03-30,Pending
19083,3455,4389,5,4966.98,2070-03-31,Delivered
19084,6775,4743,1,213.73,2070-04-01,Canceled
19085,3438,3237,1,399.16,2070-04-02,Canceled
19086,1216,3339,1,3297.98,2070-04-03,Delivered
19087,7828,2338,3,4373.4,2070-04-04,Pending
19088,6805,568,2,1383.71,2070-04-05,Canceled
19089,3380,4025,1,2221.58,2070-04-06,Canceled
19090,5574,4151,4,2216.43,2070-04-07,Pending
19091,5580,3627,5,2497.1,2070-04-08,Pending
19092,1252,1220,1,280.83,2070-04-09,Delivered
19093,3663,4214,4,1477.84,2070-04-10,Delivered
19094,5226,2062,1,3306.53,2070-04-11,Delivered
19095,1758,3965,2,2551.18,2070-04-12,Pending
19096,4831,4671,5,3169.08,2070-04-13,Canceled
19097,3915,497,2,1589.41,2070-04-14,Delivered
19098,7144,4771,2,3758.47,2070-04-15,Delivered
19099,4947,40,3,4271.8,2070-04-16,Delivered
19100,6268,1479,4,4940.07,2070-04-17,Delivered
19101,4842,4369,4,1265.45,2070-04-18,Pending
19102,6462,4213,2,1482.38,2070-04-19,Delivered
19103,3380,1630,4,4783.68,2070-04-20,Canceled
19104,2697,3241,5,2662.68,2070-04-21,Canceled
19105,2948,2699,2,506.83,2070-04-22,Delivered
19106,2312,714,3,4136.51,2070-04-23,Canceled
19107,291,4560,5,3313.4,2070-04-24,Pending
19108,2867,4671,5,2918.49,2070-04-25,Canceled
19109,6457,4685,4,4975.63,2070-04-26,Delivered
19110,1754,1423,5,1566.48,2070-04-27,Pending
19111,1480,4975,4,4625.07,2070-04-28,Delivered
19112,7110,3862,2,1789.34,2070-04-29,Delivered
19113,2557,4001,4,4422.44,2070-04-30,Pending
19114,6128,2810,2,1281.36,2070-05-01,Canceled
19115,3800,1130,1,4559.72,2070-05-02,Pending
19116,2677,578,1,4173.94,2070-05-03,Canceled
19117,7467,4016,3,4760.76,2070-05-04,Delivered
19118,5227,2872,5,4720.82,2070-05-05,Pending
19119,5285,1997,1,1395.42,2070-05-06,Canceled
19120,4695,4091,1,351.74,2070-05-07,Pending
19121,690,2113,2,3572.95,2070-05-08,Delivered
19122,323,4873,5,4620.94,2070-05-09,Delivered
19123,6778,3558,5,4982.51,2070-05-10,Canceled
19124,5848,1326,3,3186.04,2070-05-11,Delivered
19125,853,958,3,1629.3,2070-05-12,Canceled
19126,5528,3375,1,3959.07,2070-05-13,Pending
19127,6605,3574,2,2238.6,2070-05-14,Canceled
19128,3754,1817,1,258.13,2070-05-15,Pending
19129,5839,558,1,2526.73,2070-05-16,Canceled
19130,2359,1538,1,3501.45,2070-05-17,Pending
19131,1580,4286,5,2807.7,2070-05-18,Pending
19132,6438,10,5,4383.24,2070-05-19,Delivered
19133,3295,1621,2,3628.39,2070-05-20,Delivered
19134,1009,2575,1,612.65,2070-05-21,Delivered
19135,6884,2902,3,4204.87,2070-05-22,Pending
19136,5613,4479,4,2993.01,2070-05-23,Delivered
19137,7161,3600,2,2675.54,2070-05-24,Delivered
19138,6997,2552,5,654.37,2070-05-25,Delivered
19139,1934,3079,5,713.99,2070-05-26,Canceled
19140,793,2523,5,654.06,2070-05-27,Pending
19141,622,3083,3,2272.29,2070-05-28,Delivered
19142,2842,4836,4,1544.99,2070-05-29,Delivered
19143,5831,515,4,2040.7,2070-05-30,Delivered
19144,2561,4740,1,2028.29,2070-05-31,Canceled
19145,882,1419,1,4394.6,2070-06-01,Canceled
19146,5854,4899,1,2805.24,2070-06-02,Canceled
19147,6625,4304,2,3754.75,2070-06-03,Pending
19148,4955,1278,1,4249.15,2070-06-04,Canceled
19149,10,2175,1,4802.72,2070-06-05,Pending
19150,6918,1593,5,577.68,2070-06-06,Delivered
19151,1817,3672,4,3403.4,2070-06-07,Canceled
19152,946,2900,2,4137.42,2070-06-08,Canceled
19153,3603,892,3,3409.55,2070-06-09,Delivered
19154,3413,2725,2,2056.8,2070-06-10,Delivered
19155,6162,1025,2,2970.61,2070-06-11,Pending
19156,933,2752,4,3095.24,2070-06-12,Pending
19157,4962,2813,4,358.59,2070-06-13,Pending
19158,6591,3326,5,4152.6,2070-06-14,Canceled
19159,4407,3026,3,2075.67,2070-06-15,Pending
19160,568,1397,5,2505.89,2070-06-16,Delivered
19161,6191,3193,3,2541.82,2070-06-17,Pending
19162,2365,3203,4,1208.96,2070-06-18,Pending
19163,555,4808,5,4905.1,2070-06-19,Delivered
19164,7060,3948,2,3684.33,2070-06-20,Delivered
19165,4469,24,3,444.08,2070-06-21,Canceled
19166,3621,4289,3,989.99,2070-06-22,Pending
19167,5374,3697,2,3569.82,2070-06-23,Delivered
19168,970,1049,3,113.29,2070-06-24,Delivered
19169,3273,1328,4,4309.29,2070-06-25,Canceled
19170,4868,1841,5,1661.25,2070-06-26,Canceled
19171,4717,1372,3,4570.9,2070-06-27,Canceled
19172,2271,4369,1,3057.67,2070-06-28,Canceled
19173,1926,2972,1,3365.72,2070-06-29,Canceled
19174,3654,64,4,2927.37,2070-06-30,Delivered
19175,2856,2654,5,3719.59,2070-07-01,Pending
19176,5743,2920,5,3035.84,2070-07-02,Pending
19177,2584,3020,4,2569.06,2070-07-03,Pending
19178,1847,467,5,2156.87,2070-07-04,Canceled
19179,6390,199,1,4751.87,2070-07-05,Delivered
19180,1208,4789,2,3234.0,2070-07-06,Canceled
19181,2000,400,4,2611.33,2070-07-07,Pending
19182,5086,345,2,4893.07,2070-07-08,Delivered
19183,4256,1143,5,4121.03,2070-07-09,Pending
19184,7972,1638,1,887.06,2070-07-10,Delivered
19185,829,689,1,4985.49,2070-07-11,Delivered
19186,5548,3973,4,3900.86,2070-07-12,Pending
19187,7458,3887,4,114.73,2070-07-13,Delivered
19188,3879,1398,3,850.04,2070-07-14,Canceled
19189,2758,1476,5,2215.19,2070-07-15,Delivered
19190,709,1253,5,3609.5,2070-07-16,Canceled
19191,123,592,4,1091.89,2070-07-17,Canceled
19192,4175,1178,1,270.03,2070-07-18,Canceled
19193,6725,4981,4,3220.0,2070-07-19,Delivered
19194,664,3017,4,2622.91,2070-07-20,Pending
19195,1310,257,2,3919.32,2070-07-21,Canceled
19196,5045,292,3,223.94,2070-07-22,Canceled
19197,7002,3599,5,4767.19,2070-07-23,Pending
19198,7847,3002,5,3317.52,2070-07-24,Pending
19199,3587,2483,5,2629.97,2070-07-25,Pending
19200,5882,4733,2,679.61,2070-07-26,Canceled
19201,1157,2338,2,4971.99,2070-07-27,Delivered
19202,5148,117,1,4028.34,2070-07-28,Delivered
19203,4720,3210,5,561.65,2070-07-29,Pending
19204,6195,1519,1,2044.44,2070-07-30,Pending
19205,1444,1180,5,2762.1,2070-07-31,Delivered
19206,7017,3928,2,1879.75,2070-08-01,Pending
19207,6355,666,1,1323.72,2070-08-02,Delivered
19208,5455,2715,5,3132.15,2070-08-03,Canceled
19209,3917,3971,3,2792.94,2070-08-04,Canceled
19210,4931,3700,2,4543.66,2070-08-05,Canceled
19211,3890,2311,4,2129.46,2070-08-06,Pending
19212,6241,3167,1,2515.76,2070-08-07,Pending
19213,2996,2539,4,3969.4,2070-08-08,Delivered
19214,7420,958,5,3923.78,2070-08-09,Canceled
19215,1758,3907,1,799.33,2070-08-10,Canceled
19216,5738,4564,2,1165.77,2070-08-11,Canceled
19217,4061,4563,2,3763.17,2070-08-12,Delivered
19218,2954,36,2,4358.37,2070-08-13,Pending
19219,4201,4774,1,4719.14,2070-08-14,Pending
19220,4511,1426,1,4885.83,2070-08-15,Pending
19221,5376,2322,4,318.36,2070-08-16,Pending
19222,4155,4742,2,3420.42,2070-08-17,Pending
19223,1481,3521,2,2293.7,2070-08-18,Canceled
19224,1997,4450,5,666.66,2070-08-19,Pending
19225,666,3734,2,2608.62,2070-08-20,Pending
19226,5965,978,3,4522.26,2070-08-21,Canceled
19227,4541,3076,1,2781.13,2070-08-22,Canceled
19228,4956,1647,3,4143.33,2070-08-23,Pending
19229,4790,283,1,1669.89,2070-08-24,Canceled
19230,6182,1346,3,4747.66,2070-08-25,Pending
19231,3986,2609,2,4891.96,2070-08-26,Delivered
19232,7337,3226,4,2738.24,2070-08-27,Canceled
19233,3251,3709,5,811.16,2070-08-28,Pending
19234,3292,1856,2,4310.58,2070-08-29,Canceled
19235,1277,2106,5,3265.22,2070-08-30,Pending
19236,4561,2120,4,966.69,2070-08-31,Canceled
19237,4150,4726,2,2092.47,2070-09-01,Canceled
19238,4054,2454,3,4461.54,2070-09-02,Delivered
19239,6261,2071,2,2833.01,2070-09-03,Pending
19240,7556,551,1,797.56,2070-09-04,Canceled
19241,659,236,2,4605.02,2070-09-05,Delivered
19242,2747,1223,1,4935.78,2070-09-06,Canceled
19243,1059,3028,2,4855.09,2070-09-07,Pending
19244,2408,3876,4,4000.46,2070-09-08,Delivered
19245,991,2232,2,304.29,2070-09-09,Pending
19246,7931,804,4,255.09,2070-09-10,Delivered
19247,483,1414,2,182.68,2070-09-11,Delivered
19248,5535,3427,5,1672.15,2070-09-12,Canceled
19249,2667,1750,1,3487.51,2070-09-13,Pending
19250,6740,4422,4,1804.21,2070-09-14,Delivered
19251,1451,321,2,1770.23,2070-09-15,Canceled
19252,252,177,5,2651.14,2070-09-16,Delivered
19253,5361,2088,3,194.07,2070-09-17,Pending
19254,4893,4479,4,4968.11,2070-09-18,Pending
19255,6921,313,2,218.91,2070-09-19,Pending
19256,7872,4565,3,3834.8,2070-09-20,Pending
19257,957,4029,5,1578.79,2070-09-21,Canceled
19258,4710,1345,4,851.6,2070-09-22,Pending
19259,3275,1346,2,1651.43,2070-09-23,Canceled
19260,4762,4319,5,2898.74,2070-09-24,Delivered
19261,1230,4962,1,1420.47,2070-09-25,Delivered
19262,6224,248,3,4421.64,2070-09-26,Pending
19263,2821,290,4,3427.32,2070-09-27,Delivered
19264,6517,4476,4,785.42,2070-09-28,Canceled
19265,7379,4191,5,4011.03,2070-09-29,Canceled
19266,2152,2631,3,1444.61,2070-09-30,Delivered
19267,3585,3973,1,2783.2,2070-10-01,Delivered
19268,4267,4527,2,3515.62,2070-10-02,Pending
19269,5142,3092,4,3632.19,2070-10-03,Delivered
19270,306,1066,1,2692.74,2070-10-04,Delivered
19271,359,4503,5,1899.39,2070-10-05,Pending
19272,6298,4968,4,2523.55,2070-10-06,Delivered
19273,4153,576,2,3869.35,2070-10-07,Delivered
19274,5200,2454,5,415.69,2070-10-08,Canceled
19275,631,2563,1,947.6,2070-10-09,Delivered
19276,7191,3537,5,4669.76,2070-10-10,Canceled
19277,5351,2185,3,3942.73,2070-10-11,Delivered
19278,184,4519,4,4091.01,2070-10-12,Pending
19279,4604,1810,4,4649.97,2070-10-13,Canceled
19280,6445,192,2,2662.64,2070-10-14,Pending
19281,1879,2618,1,1987.89,2070-10-15,Pending
19282,1549,4795,2,3038.24,2070-10-16,Canceled
